GEOID,GEO,NAME,DATE,POSITIVE,POS_NEW,NEGATIVE,NEG_NEW,DEATHS,DTH_NEW,TEST_NEW,HOSP_YES,HOSP_NO,HOSP_UNK,POS_FEM,POS_MALE,POS_OTH,POS_0_9,POS_10_19,POS_20_29,POS_30_39,POS_40_49,POS_50_59,POS_60_69,POS_70_79,POS_80_89,POS_90,DTHS_FEM,DTHS_MALE,DTHS_OTH,DTHS_0_9,DTHS_10_19,DTHS_20_29,DTHS_30_39,DTHS_40_49,DTHS_50_59,DTHS_60_69,DTHS_70_79,DTHS_80_89,DTHS_90,POS_AIAN,POS_ASN,POS_BLK,POS_WHT,POS_MLTOTH,POS_UNK,POS_E_HSP,POS_E_NHSP,POS_E_UNK,DTH_AIAN,DTH_ASN,DTH_BLK,DTH_WHT,DTH_MLTOTH,DTH_UNK,DTH_E_HSP,DTH_E_NHSP,DTH_E_UNK,POS_HC_Y,POS_HC_N,POS_HC_UNK,IP_Y_0_9,IP_Y_10_19,IP_Y_20_29,IP_Y_30_39,IP_Y_40_49,IP_Y_50_59,IP_Y_60_69,IP_Y_70_79,IP_Y_80_89,IP_Y_90,IP_N_0_9,IP_N_10_19,IP_N_20_29,IP_N_30_39,IP_N_40_49,IP_N_50_59,IP_N_60_69,IP_N_70_79,IP_N_80_89,IP_N_90,IP_U_0_9,IP_U_10_19,IP_U_20_29,IP_U_30_39,IP_U_40_49,IP_U_50_59,IP_U_60_69,IP_U_70_79,IP_U_80_89,IP_U_90,IC_YES,IC_Y_0_9,IC_Y_10_19,IC_Y_20_29,IC_Y_30_39,IC_Y_40_49,IC_Y_50_59,IC_Y_60_69,IC_Y_70_79,IC_Y_80_89,IC_Y_90,OBJECTID
55121,County,Trempealeau,2020/07/24 19:00:00+00,255,10,4379,48,1,0,58,8,146,101,116,139,-999,21,23,75,56,30,21,17,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,188,30,28,108,126,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,189,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172986
55123,County,Vernon,2020/07/24 19:00:00+00,46,0,3357,38,0,0,38,8,27,11,25,21,-999,-999,-999,8,-999,-999,11,5,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,43,-999,-999,-999,44,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172995
55125,County,Vilas,2020/07/24 19:00:00+00,22,1,1848,45,0,0,46,4,9,9,11,11,-999,-999,-999,-999,-999,-999,5,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13,-999,8,-999,11,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173003
55127,County,Walworth,2020/07/24 19:00:00+00,1006,13,13057,227,20,0,240,52,381,573,492,509,5,18,77,268,173,148,128,97,36,40,21,12,8,-999,-999,-999,-999,-999,-999,-999,5,-999,6,6,-999,7,10,751,78,157,297,537,172,-999,-999,-999,20,-999,-999,-999,18,-999,61,373,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173009
55129,County,Washburn,2020/07/24 19:00:00+00,9,0,1543,18,0,0,18,0,9,0,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,-999,-999,-999,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173032
55131,County,Washington,2020/07/24 19:00:00+00,662,31,11820,335,19,0,366,59,375,228,363,299,-999,15,57,120,88,92,122,79,40,32,17,12,7,-999,-999,-999,-999,-999,-999,-999,-999,5,8,-999,6,7,23,557,42,27,75,558,29,-999,-999,-999,19,-999,-999,-999,18,-999,80,447,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173038
55133,County,Waukesha,2020/07/24 19:00:00+00,2774,142,41337,1351,42,0,1493,236,1310,1228,1420,1353,-999,55,372,598,380,353,472,289,143,83,29,11,31,-999,-999,-999,-999,-999,-999,-999,-999,12,15,8,7,65,112,2114,126,350,310,1935,529,-999,-999,-999,31,-999,5,-999,33,5,283,1796,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173067
55135,County,Waupaca,2020/07/24 19:00:00+00,270,11,6639,259,14,0,270,31,156,83,138,132,-999,5,14,45,28,45,50,36,18,17,12,7,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,7,-999,-999,-999,226,24,15,23,220,27,-999,-999,-999,14,-999,-999,-999,14,-999,22,155,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173154
55137,County,Waushara,2020/07/24 19:00:00+00,59,1,4660,49,0,0,50,6,49,4,25,34,-999,-999,-999,7,8,7,7,10,13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,47,-999,11,10,43,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,41,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173167
55139,County,Winnebago,2020/07/24 19:00:00+00,913,12,23174,407,16,0,419,56,723,134,442,470,-999,19,64,342,138,117,106,57,33,23,14,6,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,5,8,41,47,685,44,88,90,702,121,-999,-999,-999,15,-999,-999,-999,16,-999,95,712,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173175
55141,County,Wood,2020/07/24 19:00:00+00,156,4,7691,188,1,0,192,8,127,21,90,66,-999,-999,17,28,33,21,22,18,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,128,8,13,11,122,23,-999,-999,-999,-999,-999,-999,-999,-999,-999,25,124,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173217
55023,County,Crawford,2020/07/24 19:00:00+00,50,1,3005,38,0,0,39,2,37,11,25,25,-999,-999,-999,15,5,7,10,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,46,-999,-999,-999,48,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173256
55025,County,Dane,2020/07/24 19:00:00+00,3732,63,104060,3321,33,0,3384,268,2042,1422,1891,1840,-999,118,347,1531,581,386,371,218,105,60,15,14,19,-999,-999,-999,-999,-999,-999,-999,5,6,10,9,27,145,479,2592,319,170,566,3008,158,-999,-999,-999,28,-999,-999,-999,33,-999,373,2746,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173263
55027,County,Dodge,2020/07/24 19:00:00+00,599,7,14056,163,5,0,170,38,237,324,180,418,-999,13,29,141,146,108,75,59,17,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13,80,329,126,48,125,282,192,-999,-999,-999,5,-999,-999,-999,-999,-999,36,207,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173369
55029,County,Door,2020/07/24 19:00:00+00,80,2,3731,3,3,0,5,7,30,43,41,39,-999,-999,7,9,12,9,13,16,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,58,-999,17,10,46,24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,47,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173390
55031,County,Douglas,2020/07/24 19:00:00+00,87,5,3864,69,0,0,74,9,74,4,44,43,-999,-999,6,23,15,10,15,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,67,-999,18,5,57,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,63,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173400
55033,County,Dunn,2020/07/24 19:00:00+00,84,5,4700,56,0,0,61,6,55,23,39,45,-999,-999,13,24,12,8,11,5,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,-999,66,-999,12,-999,65,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,61,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173413
55035,County,Eau Claire,2020/07/24 19:00:00+00,423,2,12504,182,3,0,184,22,291,110,207,215,-999,13,39,158,61,62,38,32,17,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,10,360,17,17,20,375,28,-999,-999,-999,-999,-999,-999,-999,-999,-999,50,349,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173422
55037,County,Florence,2020/07/24 19:00:00+00,6,1,520,2,0,0,3,2,4,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173443
55039,County,Fond du Lac,2020/07/24 19:00:00+00,473,10,12867,130,6,0,140,44,379,50,257,216,-999,17,41,118,86,56,64,59,23,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,46,331,18,77,115,262,96,-999,-999,-999,5,-999,-999,-999,6,-999,48,355,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173446
55041,County,Forest,2020/07/24 19:00:00+00,55,2,796,12,4,0,14,1,20,34,34,21,-999,-999,-999,5,-999,-999,-999,8,8,10,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,-999,-999,47,-999,-999,-999,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173467
55043,County,Grant,2020/07/24 19:00:00+00,266,5,7760,77,14,0,82,20,200,46,151,115,-999,7,37,63,24,30,32,33,13,18,9,8,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,5,-999,-999,-999,199,10,56,9,202,55,-999,-999,-999,13,-999,-999,-999,14,-999,41,131,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173472
55045,County,Green,2020/07/24 19:00:00+00,119,0,4107,51,1,0,51,11,100,8,58,61,-999,6,18,22,19,25,14,5,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,97,7,10,24,89,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,90,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173485
55047,County,Green Lake,2020/07/24 19:00:00+00,49,0,2175,19,0,0,19,7,28,14,22,27,-999,-999,-999,11,6,9,6,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,42,-999,-999,11,31,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173494
55049,County,Iowa,2020/07/24 19:00:00+00,56,2,3478,24,0,0,26,5,28,23,29,27,-999,-999,5,18,10,-999,7,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,47,-999,7,9,37,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,43,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173501
55051,County,Iron,2020/07/24 19:00:00+00,42,2,685,10,1,0,12,1,27,14,23,19,-999,-999,-999,-999,11,-999,7,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,30,-999,11,-999,20,22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173508
55053,County,Jackson,2020/07/24 19:00:00+00,38,0,4668,78,1,0,78,4,21,13,17,21,-999,-999,-999,-999,10,-999,9,5,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,23,-999,-999,-999,37,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,21,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173512
55055,County,Jefferson,2020/07/24 19:00:00+00,482,21,10335,141,4,0,162,44,351,87,249,233,-999,20,61,102,83,73,66,49,15,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,10,7,325,73,52,186,253,43,-999,-999,-999,-999,-999,-999,-999,-999,-999,38,279,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173518
55057,County,Juneau,2020/07/24 19:00:00+00,86,2,5128,317,1,0,319,6,44,36,48,37,-999,-999,6,19,16,18,8,13,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,-999,-999,65,-999,12,5,67,14,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,41,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173539
55059,County,Kenosha,2020/07/24 19:00:00+00,2203,59,23384,708,49,0,767,209,1093,901,1102,1100,-999,69,148,537,390,320,332,217,111,59,20,23,26,-999,-999,-999,-999,-999,-999,8,11,9,14,6,-999,37,283,1485,222,173,590,1232,381,-999,-999,5,44,-999,-999,13,36,-999,265,1691,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173547
55061,County,Kewaunee,2020/07/24 19:00:00+00,98,2,2156,28,1,0,30,5,64,29,51,47,-999,-999,10,27,16,16,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,70,10,16,21,61,16,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,71,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173583
55063,County,La Crosse,2020/07/24 19:00:00+00,715,18,15285,228,1,0,246,24,423,268,367,348,-999,9,55,390,80,50,65,34,19,5,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,38,19,590,16,52,17,614,84,-999,-999,-999,-999,-999,-999,-999,-999,-999,98,467,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173588
55065,County,Lafayette,2020/07/24 19:00:00+00,94,0,1950,19,0,0,19,13,61,20,44,50,-999,10,12,17,17,17,6,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,51,25,18,50,42,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,70,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173614
55067,County,Langlade,2020/07/24 19:00:00+00,20,6,1801,17,1,0,23,3,15,2,10,10,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16,-999,-999,-999,9,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173620
55069,County,Lincoln,2020/07/24 19:00:00+00,50,1,2827,62,0,0,63,3,37,10,28,22,-999,-999,-999,12,7,7,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,40,-999,6,-999,31,16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,38,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173627
55071,County,Manitowoc,2020/07/24 19:00:00+00,224,5,8775,183,1,0,188,13,156,55,116,108,-999,-999,15,59,35,30,47,23,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,176,8,17,24,177,23,-999,-999,-999,-999,-999,-999,-999,-999,-999,25,170,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173638
55073,County,Marathon,2020/07/24 19:00:00+00,442,10,10429,187,3,0,197,35,382,25,222,220,-999,24,49,116,69,54,57,42,20,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,73,10,324,13,22,82,296,64,-999,-999,-999,-999,-999,-999,-999,-999,-999,37,363,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173658
55075,County,Marinette,2020/07/24 19:00:00+00,208,6,5963,118,3,0,124,19,136,53,112,96,-999,-999,52,32,18,34,28,17,8,14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,190,-999,10,14,186,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,20,108,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173686
55077,County,Marquette,2020/07/24 19:00:00+00,64,3,1603,20,1,0,23,5,57,2,16,48,-999,-999,-999,18,18,8,5,8,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,57,-999,-999,30,33,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173699
55078,County,Menominee,2020/07/24 19:00:00+00,16,2,1526,15,0,0,17,3,13,0,6,10,-999,-999,-999,5,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173705
55079,County,Milwaukee,2020/07/24 19:00:00+00,17537,340,153445,2822,422,0,3162,1931,7924,7682,9298,8171,68,739,1652,4083,3369,2682,2160,1358,778,481,235,203,219,-999,-999,-999,5,-999,16,30,76,117,97,78,91,739,5031,7514,2125,2037,5572,9534,2431,-999,11,172,222,10,6,45,370,7,1202,7334,9001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173708
55135,County,Waupaca,2020/08/09 19:00:00+00,453,11,7977,-4,15,0,7,37,250,166,236,216,-999,5,31,84,44,69,82,66,38,20,14,7,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,8,-999,-999,-999,367,41,40,28,347,78,-999,-999,-999,15,-999,-999,-999,15,-999,35,272,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173933
55137,County,Waushara,2020/08/09 19:00:00+00,116,1,5357,11,1,0,12,11,93,12,56,60,-999,6,-999,16,15,13,18,19,18,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,99,-999,13,28,78,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,76,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173946
55139,County,Winnebago,2020/08/09 19:00:00+00,1176,12,27565,295,18,0,307,71,931,174,564,611,-999,32,87,405,179,156,140,87,46,29,15,7,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,10,5,10,58,52,876,54,126,106,898,172,-999,-999,-999,18,-999,-999,-999,18,-999,115,926,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173954
55141,County,Wood,2020/08/09 19:00:00+00,291,5,9564,67,1,0,72,14,228,49,162,129,-999,6,33,67,55,30,40,30,20,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,-999,250,12,17,14,224,53,-999,-999,-999,-999,-999,-999,-999,-999,-999,36,238,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173996
55001,County,Adams,2020/08/09 19:00:00+00,85,0,2591,3,2,0,3,8,55,22,44,41,-999,-999,12,14,5,11,9,20,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,73,-999,7,12,64,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,60,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174024
55003,County,Ashland,2020/08/09 19:00:00+00,25,1,1741,16,1,0,17,4,4,17,12,13,-999,-999,5,5,-999,-999,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,5,-999,19,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174032
55005,County,Barron,2020/08/09 19:00:00+00,293,2,6110,1,3,0,3,14,153,126,129,163,-999,-999,37,52,41,46,52,43,13,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16,165,95,15,127,145,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,10,208,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174040
55007,County,Bayfield,2020/08/09 19:00:00+00,27,4,1877,12,1,0,16,4,14,9,12,15,-999,-999,-999,6,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17,-999,9,-999,18,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,24,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174051
55009,County,Brown,2020/08/09 19:00:00+00,4264,24,50383,5,54,0,29,281,3444,539,2120,2139,5,132,356,1106,745,722,649,351,120,63,20,17,37,-999,-999,-999,-999,-999,-999,7,16,6,12,8,186,155,217,2525,862,319,1655,2342,267,-999,5,-999,41,-999,-999,14,40,-999,265,2770,1229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174057
55011,County,Buffalo,2020/08/09 19:00:00+00,43,0,1698,20,2,0,20,3,39,1,19,24,-999,-999,5,9,6,5,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,42,-999,-999,-999,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,33,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174112
55013,County,Burnett,2020/08/09 19:00:00+00,22,0,1628,0,1,0,0,6,15,1,8,14,-999,-999,-999,-999,-999,-999,6,6,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,-999,19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174118
55015,County,Calumet,2020/08/09 19:00:00+00,320,7,6099,38,2,0,45,17,258,45,162,157,-999,12,26,75,46,51,53,25,18,9,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10,10,245,15,39,73,204,43,-999,-999,-999,-999,-999,-999,-999,-999,-999,21,241,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174125
55017,County,Chippewa,2020/08/09 19:00:00+00,230,3,10416,66,0,0,69,11,144,75,130,100,-999,13,16,52,41,31,39,22,13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,199,-999,22,-999,208,19,-999,-999,-999,-999,-999,-999,-999,-999,-999,20,128,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174137
55019,County,Clark,2020/08/09 19:00:00+00,184,1,3763,37,7,0,38,13,111,60,101,82,-999,8,13,43,30,28,25,19,10,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,120,-999,63,81,88,15,-999,-999,-999,7,-999,-999,-999,5,-999,11,42,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174149
55021,County,Columbia,2020/08/09 19:00:00+00,248,3,9850,115,1,0,118,27,168,53,132,116,-999,-999,20,51,38,40,38,24,21,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,202,16,19,19,204,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,24,173,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174158
55023,County,Crawford,2020/08/09 19:00:00+00,75,1,3414,27,0,0,28,3,56,16,41,34,-999,-999,8,24,6,12,15,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,70,-999,-999,-999,73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,50,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174171
55025,County,Dane,2020/08/09 19:00:00+00,4536,44,136795,1088,39,1,1132,298,2423,1815,2289,2246,-999,150,484,1780,698,499,442,268,131,67,17,16,23,-999,-999,-999,-999,-999,-999,-999,5,9,12,9,33,167,571,3154,417,194,728,3606,202,-999,-999,6,32,-999,-999,-999,38,-999,430,3418,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174178
55027,County,Dodge,2020/08/09 19:00:00+00,819,11,16613,151,5,0,162,43,305,471,285,533,-999,18,41,187,181,142,121,94,21,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,85,486,131,96,158,414,247,-999,-999,-999,5,-999,-999,-999,-999,-999,47,256,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174284
55029,County,Door,2020/08/09 19:00:00+00,106,3,4475,0,3,0,3,8,36,62,51,55,-999,-999,11,17,16,10,17,17,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,67,6,30,12,51,43,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,58,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174305
55031,County,Douglas,2020/08/09 19:00:00+00,173,1,4979,1,0,0,2,11,148,14,87,86,-999,6,18,54,24,23,24,15,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,134,7,28,7,130,36,-999,-999,-999,-999,-999,-999,-999,-999,-999,17,131,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174315
